_id,Date,Price,Open,High,Low,Vol,Change,Exchange,Country,Currency,Source
ObjectId("5c6f6c26afdb6c3febf808ba"),""2018-04-06T00:00:00.000Z"",1169.03,1173.78,1182.33,1164,3440,-1.57,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808bb"),""2018-04-05T00:00:00.000Z"",1187.65,1170.57,1187.65,1161,8900,5.49,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808bc"),""2018-04-04T00:00:00.000Z"",1125.83,1126.99,1127.69,1092,11370,-0.19,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808bd"),""2018-04-03T00:00:00.000Z"",1128,1114.89,1145,1103.51,14550,-2.15,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808be"),""2018-03-29T00:00:00.000Z"",1152.82,1162,1183.17,1109.4,13340,1.27,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808bf"),""2018-03-28T00:00:00.000Z"",1138.35,1216.54,1218.13,1125,24100,-10.16,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c0"),""2018-03-27T00:00:00.000Z"",1267.04,1260.93,1271.75,1260,6420,4.05,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c1"),""2018-03-26T00:00:00.000Z"",1217.68,1227.1,1239.3,1200.25,7530,-1.1,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c2"),""2018-03-23T00:00:00.000Z"",1231.19,1241.29,1255.96,1225.83,13880,-2.24,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c3"),""2018-03-22T00:00:00.000Z"",1259.46,1270,1277.3,1256.01,4940,-2.64,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c4"),""2018-03-21T00:00:00.000Z"",1293.59,1295,1295.86,1280,4840,0.59,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c5"),""2018-03-20T00:00:00.000Z"",1286.06,1255.98,1286.06,1250.71,5650,3.02,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c6"),""2018-03-19T00:00:00.000Z"",1248.36,1278.48,1278.48,1234,8200,-2.54,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c7"),""2018-03-16T00:00:00.000Z"",1280.89,1288.01,1294,1277.37,3380,-0.46,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c8"),""2018-03-15T00:00:00.000Z"",1286.8,1293.8,1294.64,1279.9,2970,-0.39,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808c9"),""2018-03-14T00:00:00.000Z"",1291.85,1287.99,1299.92,1285.5,5320,0.99,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808ca"),""2018-03-13T00:00:00.000Z"",1279.2,1302.5,1309,1274,11430,-1.63,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808cb"),""2018-03-12T00:00:00.000Z"",1300.44,1291.94,1303,1287.4,7990,2.26,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808cc"),""2018-03-09T00:00:00.000Z"",1271.72,1262.8,1274.35,1260.01,6780,1.04,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808cd"),""2018-03-08T00:00:00.000Z"",1258.57,1247.7,1260.68,1243.26,4920,1.55,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808ce"),""2018-03-07T00:00:00.000Z"",1239.41,1224.98,1243.15,1221.47,3190,0.38,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808cf"),""2018-03-06T00:00:00.000Z"",1234.74,1245.89,1247,1231,6440,0.63,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d0"),""2018-03-05T00:00:00.000Z"",1227.04,1207,1227.04,1202.25,9400,2.23,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d1"),""2018-03-02T00:00:00.000Z"",1200.33,1216.99,1221.9,1184,14470,-2.71,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d2"),""2018-03-01T00:00:00.000Z"",1233.74,1248,1249,1225.5,8890,-0.74,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d3"),""2018-02-28T00:00:00.000Z"",1242.96,1240,1253.01,1240,8740,0.08,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d4"),""2018-02-27T00:00:00.000Z"",1242,1241.9,1244.93,1232.03,12310,0.65,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d5"),""2018-02-26T00:00:00.000Z"",1233.98,1221.99,1238.32,1220.1,12080,1.65,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d6"),""2018-02-23T00:00:00.000Z"",1213.96,1215.99,1217.97,1206.56,9070,0.28,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d7"),""2018-02-22T00:00:00.000Z"",1210.55,1207.65,1217.5,1200.37,10550,-0.51,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d8"),""2018-02-21T00:00:00.000Z"",1216.7,1198.99,1216.7,1190.9,8180,1.84,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808d9"),""2018-02-20T00:00:00.000Z"",1194.71,1172.6,1195,1159.89,7440,1.76,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808da"),""2018-02-19T00:00:00.000Z"",1174,1174,1174.89,1171.01,3380,0.34,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808db"),""2018-02-16T00:00:00.000Z"",1170,1171.99,1178.75,1169.5,7440,0.17,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808dc"),""2018-02-15T00:00:00.000Z"",1168,1169.9,1176.27,1154,12290,1.04,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808dd"),""2018-02-14T00:00:00.000Z"",1156,1149.95,1161.35,1139,9970,1.93,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808de"),""2018-02-13T00:00:00.000Z"",1134.1,1123.5,1149.99,1110.76,10220,0.9,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808df"),""2018-02-12T00:00:00.000Z"",1124,1099.9,1124,1097.01,11990,3.69,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e0"),""2018-02-09T00:00:00.000Z"",1084,1107,1127.52,1074,15760,-4.72,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e1"),""2018-02-08T00:00:00.000Z"",1137.65,1162,1173.16,1130,14950,-4.24,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e2"),""2018-02-07T00:00:00.000Z"",1188,1159.08,1188,1155.99,14860,5.88,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e3"),""2018-02-06T00:00:00.000Z"",1122.01,1055,1155.53,1024,54110,-3.94,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e4"),""2018-02-05T00:00:00.000Z"",1168,1144,1174.33,1108.01,22570,-0.85,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e5"),""2018-02-02T00:00:00.000Z"",1178,1186.51,1203.14,1155,25270,2.43,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e6"),""2018-02-01T00:00:00.000Z"",1150,1187.91,1188.9,1142.01,11830,-2.12,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e7"),""2018-01-31T00:00:00.000Z"",1174.95,1162,1176.57,1159.9,8490,2.25,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e8"),""2018-01-30T00:00:00.000Z"",1149.06,1144,1152.18,1116.01,10000,0.09,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808e9"),""2018-01-29T00:00:00.000Z"",1148,1138,1150,1130,13660,2.14,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808ea"),""2018-01-26T00:00:00.000Z"",1124,1110,1128,1108,6040,2.55,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808eb"),""2018-01-25T00:00:00.000Z"",1096,1094,1106,1084,5160,0.18,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808ec"),""2018-01-24T00:00:00.000Z"",1094,1108,1118,1094,8010,-0.73,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808ed"),""2018-01-23T00:00:00.000Z"",1102,1090,1102,1086,7100,2.61,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6c26afdb6c3febf808ee"),""2018-01-22T00:00:00.000Z"",1074,1060,1074,1056,4340,1.32,XETRA,Germany,EUR,Investing.com
ObjectId("5c6f6dafafdb6c4a3b7da9bc"),""2018-02-21T00:00:00.000Z"",1482.920044,1485,1503.48999,1478.920044,6304400,0.99,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9bd"),""2018-02-22T00:00:00.000Z"",1485.339966,1495.359985,1502.540039,1475.76001,4858100,0.16,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9be"),""2018-02-23T00:00:00.000Z"",1500,1495.339966,1500,1486.5,4418100,0.99,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9bf"),""2018-02-26T00:00:00.000Z"",1521.949951,1509.199951,1522.839966,1507,4955000,1.46,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c0"),""2018-02-27T00:00:00.000Z"",1511.97998,1524.5,1526.780029,1507.209961,4808800,-0.66,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c1"),""2018-02-28T00:00:00.000Z"",1512.449951,1519.51001,1528.699951,1512,4515000,0.03,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c2"),""2018-03-01T00:00:00.000Z"",1493.449951,1513.599976,1518.48999,1465,6835200,-1.26,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c3"),""2018-03-02T00:00:00.000Z"",1500.25,1469.099976,1501.050049,1455.01001,6587600,0.46,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c4"),""2018-03-05T00:00:00.000Z"",1523.609985,1494.23999,1525.380005,1481,5233900,1.56,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c5"),""2018-03-06T00:00:00.000Z"",1537.640015,1533.199951,1542.130005,1528,4561700,0.92,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c6"),""2018-03-07T00:00:00.000Z"",1545,1526.52002,1545.900024,1522.51001,4174100,0.48,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c7"),""2018-03-08T00:00:00.000Z"",1551.859985,1550,1554.880005,1545.25,3862600,0.44,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c8"),""2018-03-09T00:00:00.000Z"",1578.890015,1563.5,1578.939941,1559.079956,4534300,1.74,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9c9"),""2018-03-12T00:00:00.000Z"",1598.390015,1592.599976,1605.329956,1586.699951,5174200,1.24,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ca"),""2018-03-13T00:00:00.000Z"",1588.180054,1615.959961,1617.540039,1578.01001,6531900,-0.64,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9cb"),""2018-03-14T00:00:00.000Z"",1591,1597,1606.439941,1590.890015,4259400,0.18,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9cc"),""2018-03-15T00:00:00.000Z"",1582.319946,1595,1596.910034,1578.109985,4069700,-0.55,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9cd"),""2018-03-16T00:00:00.000Z"",1571.680054,1583.449951,1589.439941,1567.5,5425000,-0.67,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ce"),""2018-03-19T00:00:00.000Z"",1544.930054,1554.530029,1561.660034,1525.349976,6580800,-1.7,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9cf"),""2018-03-20T00:00:00.000Z"",1586.51001,1550.339966,1587,1545.410034,4581600,2.69,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d0"),""2018-03-21T00:00:00.000Z"",1581.859985,1586.449951,1590,1563.170044,4750800,-0.29,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d1"),""2018-03-22T00:00:00.000Z"",1544.920044,1565.469971,1573.849976,1542.400024,6320600,-2.34,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d2"),""2018-03-23T00:00:00.000Z"",1495.560059,1539.01001,1549.02002,1495.359985,8006000,-3.19,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d3"),""2018-03-26T00:00:00.000Z"",1555.859985,1530,1556.98999,1499.25,5624700,4.03,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d4"),""2018-03-27T00:00:00.000Z"",1497.050049,1572.400024,1575.969971,1482.319946,6999600,-3.78,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d5"),""2018-03-28T00:00:00.000Z"",1431.420044,1447,1455.900024,1386.170044,13705300,-4.38,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d6"),""2018-03-29T00:00:00.000Z"",1447.339966,1406,1455.469971,1365.199951,12581100,1.11,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d7"),""2018-04-02T00:00:00.000Z"",1371.98999,1417.619995,1421.359985,1355,10463600,-5.21,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d8"),""2018-04-03T00:00:00.000Z"",1392.050049,1391.380005,1414,1355.329956,10231200,1.46,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9d9"),""2018-04-04T00:00:00.000Z"",1410.569946,1358.23999,1415.390015,1352.880005,6982300,1.33,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9da"),""2018-04-05T00:00:00.000Z"",1451.75,1441.98999,1459.560059,1427.069946,6413500,2.92,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9db"),""2018-04-06T00:00:00.000Z"",1405.22998,1429.969971,1452.5,1400.26001,5882300,-3.2,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9dc"),""2018-04-09T00:00:00.000Z"",1406.079956,1425.030029,1438.47998,1402.569946,4208200,0.06,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9dd"),""2018-04-10T00:00:00.000Z"",1436.219971,1431.98999,1438.380005,1415.699951,4254100,2.14,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9de"),""2018-04-11T00:00:00.000Z"",1427.050049,1439.439941,1448.780029,1424.890015,3582500,-0.64,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9df"),""2018-04-12T00:00:00.000Z"",1448.5,1439.5,1452.119995,1435.060059,3135000,1.5,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e0"),""2018-04-13T00:00:00.000Z"",1430.790039,1449.140015,1459.780029,1424.52002,3685300,-1.22,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e1"),""2018-04-16T00:00:00.000Z"",1441.5,1445,1447,1427.47998,2808600,0.75,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e2"),""2018-04-17T00:00:00.000Z"",1503.829956,1462.300049,1507.189941,1457.02002,5114400,4.32,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e3"),""2018-04-18T00:00:00.000Z"",1527.839966,1514.650024,1533.800049,1504.109985,5227500,1.6,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e4"),""2018-04-19T00:00:00.000Z"",1556.910034,1543.219971,1568.52002,1539.060059,6523700,1.9,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e5"),""2018-04-20T00:00:00.000Z"",1527.48999,1561.199951,1561.199951,1516.089966,5541600,-1.89,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e6"),""2018-04-23T00:00:00.000Z"",1517.859985,1546.689941,1548,1503.410034,4465400,-0.63,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e7"),""2018-04-24T00:00:00.000Z"",1460.089966,1535.800049,1539.5,1448.449951,7494700,-3.81,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e8"),""2018-04-25T00:00:00.000Z"",1460.170044,1458,1469.98999,1415.02002,6587300,0.01,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9e9"),""2018-04-26T00:00:00.000Z"",1517.959961,1485.01001,1529.420044,1478.5,8801100,3.96,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ea"),""2018-04-27T00:00:00.000Z"",1572.619995,1634.01001,1638.099976,1567.390015,13053200,3.6,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9eb"),""2018-04-30T00:00:00.000Z"",1566.130005,1582.5,1596,1560.939941,5464100,-0.41,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ec"),""2018-05-01T00:00:00.000Z"",1582.26001,1563.219971,1585,1552.180054,4572100,1.03,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ed"),""2018-05-02T00:00:00.000Z"",1569.680054,1580.97998,1588.5,1566.359985,4360300,-0.8,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ee"),""2018-05-03T00:00:00.000Z"",1572.079956,1560.01001,1574.800049,1546.02002,4251900,0.15,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ef"),""2018-05-04T00:00:00.000Z"",1580.949951,1562.449951,1584.900024,1562.189941,3443600,0.56,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f0"),""2018-05-07T00:00:00.000Z"",1600.140015,1589.339966,1606.949951,1587.829956,3801900,1.21,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f1"),""2018-05-08T00:00:00.000Z"",1592.390015,1595,1596.880005,1582.51001,3067900,-0.48,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f2"),""2018-05-09T00:00:00.000Z"",1608,1600,1608,1592,3637300,0.98,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f3"),""2018-05-10T00:00:00.000Z"",1609.079956,1608.47998,1615.599976,1603.439941,2817500,0.07,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f4"),""2018-05-11T00:00:00.000Z"",1602.910034,1610.98999,1611.099976,1597.890015,2263900,-0.38,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f5"),""2018-05-14T00:00:00.000Z"",1601.540039,1604,1611.180054,1600.050049,2509500,-0.09,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f6"),""2018-05-15T00:00:00.000Z"",1576.119995,1587.800049,1587.800049,1565.219971,5077500,-1.59,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f7"),""2018-05-16T00:00:00.000Z"",1587.280029,1577.5,1594.430054,1576.670044,2570600,0.71,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f8"),""2018-05-17T00:00:00.000Z"",1581.76001,1580.560059,1594.040039,1573,2147600,-0.35,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9f9"),""2018-05-18T00:00:00.000Z"",1574.369995,1581.329956,1583.589966,1572.099976,2642600,-0.47,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9fa"),""2018-05-21T00:00:00.000Z"",1585.459961,1585,1592.050049,1575,2925200,0.7,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9fb"),""2018-05-22T00:00:00.000Z"",1581.400024,1589.890015,1589.890015,1575.25,2115600,-0.26,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9fc"),""2018-05-23T00:00:00.000Z"",1601.859985,1571.050049,1601.859985,1566.339966,3299800,1.29,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9fd"),""2018-05-24T00:00:00.000Z"",1603.069946,1598.030029,1608.23999,1588.380005,3430000,0.08,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9fe"),""2018-05-25T00:00:00.000Z"",1610.150024,1603,1614.119995,1600.449951,2698400,0.44,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7da9ff"),""2018-05-29T00:00:00.000Z"",1612.869995,1600.709961,1621.790039,1600.150024,3846500,0.17,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa00"),""2018-05-30T00:00:00.000Z"",1624.890015,1618.099976,1626,1612.930054,2907400,0.75,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa01"),""2018-05-31T00:00:00.000Z"",1629.619995,1623,1635,1621.349976,3166300,0.29,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa02"),""2018-06-01T00:00:00.000Z"",1641.540039,1637.030029,1646.72998,1635.089966,3313400,0.73,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa03"),""2018-06-04T00:00:00.000Z"",1665.27002,1648.900024,1665.680054,1645.48999,3187700,1.45,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa04"),""2018-06-05T00:00:00.000Z"",1696.3499760000002,1672.98999,1699,1670.060059,4782200,1.87,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa05"),""2018-06-06T00:00:00.000Z"",1695.75,1704.5100100000002,1714.5,1686.469971,5473200,-0.04,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa06"),""2018-06-07T00:00:00.000Z"",1689.300049,1698.560059,1699.9000239999998,1676.109985,3765700,-0.38,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa07"),""2018-06-08T00:00:00.000Z"",1683.9899899999998,1681.119995,1689.439941,1673.01001,2955100,-0.31,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa08"),""2018-06-11T00:00:00.000Z"",1689.119995,1681.5100100000002,1694.2399899999998,1680.589966,2335500,0.3,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa09"),""2018-06-12T00:00:00.000Z"",1698.75,1693,1699.5100100000002,1691.52002,2259200,0.57,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa0a"),""2018-06-13T00:00:00.000Z"",1704.859985,1702.810059,1713.75,1700.119995,3327500,0.36,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa0b"),""2018-06-14T00:00:00.000Z"",1723.859985,1713.47998,1724.800049,1708.869995,3174400,1.11,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa0c"),""2018-06-15T00:00:00.000Z"",1715.969971,1714,1720.869995,1708.52002,4777600,-0.46,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa0d"),""2018-06-18T00:00:00.000Z"",1723.790039,1706.2600100000002,1726.7399899999998,1702.560059,3107700,0.46,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa0e"),""2018-06-19T00:00:00.000Z"",1734.780029,1709.040039,1736.109985,1700.390015,4290100,0.64,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa0f"),""2018-06-20T00:00:00.000Z"",1750.0799559999998,1742.5,1762.930054,1741.359985,4332600,0.88,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa10"),""2018-06-21T00:00:00.000Z"",1730.219971,1760,1763.0999760000002,1717.560059,4941100,-1.13,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa11"),""2018-06-22T00:00:00.000Z"",1715.6700440000002,1742.619995,1743,1711.9000239999998,4075100,-0.84,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa12"),""2018-06-25T00:00:00.000Z"",1663.150024,1702.5100100000002,1705,1646.310059,7511200,-3.06,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa13"),""2018-06-26T00:00:00.000Z"",1691.089966,1672.369995,1701.569946,1663.339966,4386600,1.68,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa14"),""2018-06-27T00:00:00.000Z"",1660.51001,1708.109985,1711.949951,1660,4872200,-1.81,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa15"),""2018-06-28T00:00:00.000Z"",1701.449951,1672.540039,1705.5,1661.170044,4529700,2.47,NASDAQ,USA,USD,Yahoo Finance
ObjectId("5c6f6dafafdb6c4a3b7daa16"),""2018-06-29T00:00:00.000Z"",1699.800049,1717,1723.410034,1694.319946,4543500,-0.1,NASDAQ,USA,USD,Yahoo Finance
